date,platform,category,rank,product_name,brand,price,rating,review_count,product_url,image_url,breadcrumb,scraped_at
20251208,amazon,Cleansing Balms,5,Water Bank Blue Hyaluronic Cream,LANEIGE,26.67,4.53,3410,https://amazon.com/dp/DEMO7660,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Night Creams,2025-12-08T22:40:59.285794
20251208,amazon,Lip Masks & Treatments,13,Bouncy & Firm Sleeping Mask,LANEIGE,25.79,4.65,1800,https://amazon.com/dp/DEMO8334,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Lip Masks & Treatments,20,Heartleaf 77% Soothing Toner,Anua,17.87,4.58,1222,https://amazon.com/dp/DEMO3718,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Lip Masks & Treatments,11,Heartleaf Pore Control Cleansing Oil,Anua,19.35,4.56,1871,https://amazon.com/dp/DEMO2538,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Lip Masks & Treatments,15,Heartleaf 80% Soothing Ampoule,Anua,18.91,4.72,1515,https://amazon.com/dp/DEMO4019,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Lip Masks & Treatments,12,Advanced Snail 96 Mucin Power Essence,COSRX,13.17,4.75,1584,https://amazon.com/dp/DEMO0405,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Lip Masks & Treatments,1,Low pH Good Morning Gel Cleanser,COSRX,15.45,4.71,8507,https://amazon.com/dp/DEMO2798,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Lip Masks & Treatments,2,Acne Pimple Master Patch,COSRX,13.57,4.68,6203,https://amazon.com/dp/DEMO3348,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Face Moisturizers,18,Bio-Collagen Real Deep Mask,Biodance,21.41,4.56,1087,https://amazon.com/dp/DEMO4962,https://via.placeholder.com/300x300?text=Biodance,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Lip Masks & Treatments,23,Hydro Cera-nol Real Deep Mask,Biodance,21.32,4.44,1329,https://amazon.com/dp/DEMO1004,https://via.placeholder.com/300x300?text=Biodance,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Cleansing Balms,2,Moisturizing Cream,CeraVe,15.57,4.61,5543,https://amazon.com/dp/DEMO0640,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Face Moisturizers,2,Hydrating Facial Cleanser,CeraVe,17.22,4.51,5481,https://amazon.com/dp/DEMO0728,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Sleeping Masks,6,AM Facial Moisturizing Lotion SPF 30,CeraVe,14.55,4.56,3166,https://amazon.com/dp/DEMO4448,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Cleansing Balms,4,Skin Renewing Night Cream,CeraVe,17.59,4.51,3552,https://amazon.com/dp/DEMO1368,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Facial Treatments & Masks,8,Toleriane Double Repair Face Moisturizer,La Roche-Posay,20.07,4.57,2288,https://amazon.com/dp/DEMO3364,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Cleansing Balms,6,Effaclar Duo Acne Treatment,La Roche-Posay,21.24,4.67,2490,https://amazon.com/dp/DEMO0498,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Sleeping Masks,17,Cicaplast Balm B5,La Roche-Posay,21.1,4.53,1349,https://amazon.com/dp/DEMO1393,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Face Moisturizers,16,Hydro Boost Water Gel,Neutrogena,12.53,4.39,1158,https://amazon.com/dp/DEMO4564,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Lip Masks & Treatments,14,Oil-Free Acne Moisturizer,Neutrogena,14.05,4.35,1818,https://amazon.com/dp/DEMO8120,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Cleansing Balms,22,Rapid Wrinkle Repair Night Moisturizer,Neutrogena,12.85,4.31,1126,https://amazon.com/dp/DEMO2505,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Lip Masks & Treatments,34,Green Tea Seed Serum,innisfree,17.65,4.44,841,https://amazon.com/dp/DEMO0442,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Face Moisturizers,20,Jeju Volcanic Pore Clay Mask,innisfree,15.8,4.53,1139,https://amazon.com/dp/DEMO8973,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Sleeping Masks,37,Cherry Blossom Tone Up Cream,innisfree,17.8,4.32,705,https://amazon.com/dp/DEMO7331,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Face Moisturizers,21,Daily Facial Moisturizer SPF 15,Cetaphil,13.97,4.55,1206,https://amazon.com/dp/DEMO9047,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Sleeping Masks,7,Gentle Skin Cleanser,Cetaphil,15.69,4.45,2493,https://amazon.com/dp/DEMO9649,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251208,amazon,Sleeping Masks,7,Rich Hydrating Night Cream,Cetaphil,14.03,4.63,2205,https://amazon.com/dp/DEMO9572,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-08T22:40:59.285794
20251209,amazon,Cleansing Balms,24,Water Sleeping Mask,LANEIGE,26.33,4.45,956,https://amazon.com/dp/DEMO6771,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Cleansing Balms,12,Cream Skin Refiner,LANEIGE,26.58,4.47,1909,https://amazon.com/dp/DEMO8760,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Sleeping Masks,9,Lip Sleeping Mask,LANEIGE,24.29,4.39,2370,https://amazon.com/dp/DEMO0182,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Lip Care > Treatments,2025-12-09T22:40:59.285794
20251209,amazon,Lip Masks & Treatments,26,Water Bank Blue Hyaluronic Cream,LANEIGE,25.15,4.55,863,https://amazon.com/dp/DEMO7660,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Night Creams,2025-12-09T22:40:59.285794
20251209,amazon,Face Moisturizers,12,Bouncy & Firm Sleeping Mask,LANEIGE,24.7,4.3,1578,https://amazon.com/dp/DEMO8334,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Sleeping Masks,4,Heartleaf 77% Soothing Toner,Anua,17.48,4.52,3732,https://amazon.com/dp/DEMO3718,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Sleeping Masks,18,Heartleaf Pore Control Cleansing Oil,Anua,16.72,4.55,1533,https://amazon.com/dp/DEMO2538,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Face Moisturizers,9,Heartleaf 80% Soothing Ampoule,Anua,17.95,4.7,1736,https://amazon.com/dp/DEMO4019,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Sleeping Masks,7,Advanced Snail 96 Mucin Power Essence,COSRX,16.74,4.69,2931,https://amazon.com/dp/DEMO0405,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Sleeping Masks,14,Low pH Good Morning Gel Cleanser,COSRX,13.74,4.76,1457,https://amazon.com/dp/DEMO2798,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Cleansing Balms,11,Acne Pimple Master Patch,COSRX,16.99,4.84,1844,https://amazon.com/dp/DEMO3348,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Cleansing Balms,20,Bio-Collagen Real Deep Mask,Biodance,20.37,4.39,1095,https://amazon.com/dp/DEMO4962,https://via.placeholder.com/300x300?text=Biodance,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Sleeping Masks,13,Hydro Cera-nol Real Deep Mask,Biodance,21.35,4.6,1382,https://amazon.com/dp/DEMO1004,https://via.placeholder.com/300x300?text=Biodance,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Facial Treatments & Masks,5,Moisturizing Cream,CeraVe,14.1,4.61,3442,https://amazon.com/dp/DEMO0640,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Sleeping Masks,8,Hydrating Facial Cleanser,CeraVe,16.82,4.61,2248,https://amazon.com/dp/DEMO0728,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Lip Masks & Treatments,4,AM Facial Moisturizing Lotion SPF 30,CeraVe,17.53,4.67,4093,https://amazon.com/dp/DEMO4448,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Face Moisturizers,8,Skin Renewing Night Cream,CeraVe,14.53,4.5,2436,https://amazon.com/dp/DEMO1368,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Lip Masks & Treatments,11,Toleriane Double Repair Face Moisturizer,La Roche-Posay,19.13,4.45,2067,https://amazon.com/dp/DEMO3364,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Facial Treatments & Masks,5,Effaclar Duo Acne Treatment,La Roche-Posay,21.6,4.29,3844,https://amazon.com/dp/DEMO0498,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Lip Masks & Treatments,6,Cicaplast Balm B5,La Roche-Posay,18.52,4.35,2471,https://amazon.com/dp/DEMO1393,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Face Moisturizers,26,Hydro Boost Water Gel,Neutrogena,15.63,4.25,1200,https://amazon.com/dp/DEMO4564,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Lip Masks & Treatments,22,Oil-Free Acne Moisturizer,Neutrogena,13.33,4.2,1099,https://amazon.com/dp/DEMO8120,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Lip Masks & Treatments,13,Rapid Wrinkle Repair Night Moisturizer,Neutrogena,12.91,4.35,1447,https://amazon.com/dp/DEMO2505,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Facial Treatments & Masks,34,Green Tea Seed Serum,innisfree,17.46,4.4,834,https://amazon.com/dp/DEMO0442,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Sleeping Masks,29,Jeju Volcanic Pore Clay Mask,innisfree,17.92,4.59,964,https://amazon.com/dp/DEMO8973,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Cleansing Balms,29,Cherry Blossom Tone Up Cream,innisfree,17.13,4.36,824,https://amazon.com/dp/DEMO7331,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Facial Treatments & Masks,13,Daily Facial Moisturizer SPF 15,Cetaphil,16.91,4.49,1718,https://amazon.com/dp/DEMO9047,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Face Moisturizers,20,Gentle Skin Cleanser,Cetaphil,14.56,4.54,1071,https://amazon.com/dp/DEMO9649,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251209,amazon,Facial Treatments & Masks,17,Rich Hydrating Night Cream,Cetaphil,15.17,4.46,1215,https://amazon.com/dp/DEMO9572,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-09T22:40:59.285794
20251210,amazon,Facial Treatments & Masks,4,Water Sleeping Mask,LANEIGE,23.22,4.52,3190,https://amazon.com/dp/DEMO6771,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Face Moisturizers,3,Cream Skin Refiner,LANEIGE,24.99,4.51,5292,https://amazon.com/dp/DEMO8760,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Facial Treatments & Masks,15,Lip Sleeping Mask,LANEIGE,26.02,4.41,1245,https://amazon.com/dp/DEMO0182,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Lip Care > Overnight Treatments,2025-12-10T22:40:59.285794
20251210,amazon,Cleansing Balms,21,Water Bank Blue Hyaluronic Cream,LANEIGE,24.77,4.49,1068,https://amazon.com/dp/DEMO7660,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Sleeping Masks,17,Bouncy & Firm Sleeping Mask,LANEIGE,24.85,4.53,1183,https://amazon.com/dp/DEMO8334,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Cleansing Balms,10,Heartleaf 77% Soothing Toner,Anua,18.79,4.73,1840,https://amazon.com/dp/DEMO3718,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Facial Treatments & Masks,1,Heartleaf Pore Control Cleansing Oil,Anua,18.74,4.52,11279,https://amazon.com/dp/DEMO2538,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Cleansing Balms,8,Heartleaf 80% Soothing Ampoule,Anua,19.22,4.68,1923,https://amazon.com/dp/DEMO4019,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Facial Treatments & Masks,2,Advanced Snail 96 Mucin Power Essence,COSRX,13.3,4.66,5663,https://amazon.com/dp/DEMO0405,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Face Moisturizers,5,Low pH Good Morning Gel Cleanser,COSRX,16.55,4.63,3742,https://amazon.com/dp/DEMO2798,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Lip Masks & Treatments,10,Acne Pimple Master Patch,COSRX,13.39,4.7,1670,https://amazon.com/dp/DEMO3348,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Cleansing Balms,11,Bio-Collagen Real Deep Mask,Biodance,20.8,4.54,2146,https://amazon.com/dp/DEMO4962,https://via.placeholder.com/300x300?text=Biodance,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Lip Masks & Treatments,28,Hydro Cera-nol Real Deep Mask,Biodance,21.95,4.58,816,https://amazon.com/dp/DEMO1004,https://via.placeholder.com/300x300?text=Biodance,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Facial Treatments & Masks,6,Moisturizing Cream,CeraVe,14.53,4.58,3156,https://amazon.com/dp/DEMO0640,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Face Moisturizers,3,Hydrating Facial Cleanser,CeraVe,14.64,4.77,5274,https://amazon.com/dp/DEMO0728,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Sleeping Masks,1,AM Facial Moisturizing Lotion SPF 30,CeraVe,15.13,4.75,10964,https://amazon.com/dp/DEMO4448,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Cleansing Balms,6,Skin Renewing Night Cream,CeraVe,16.0,4.55,3184,https://amazon.com/dp/DEMO1368,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Face Moisturizers,15,Toleriane Double Repair Face Moisturizer,La Roche-Posay,21.56,4.3,1236,https://amazon.com/dp/DEMO3364,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Sleeping Masks,16,Effaclar Duo Acne Treatment,La Roche-Posay,18.02,4.63,1222,https://amazon.com/dp/DEMO0498,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Lip Masks & Treatments,7,Cicaplast Balm B5,La Roche-Posay,18.4,4.41,2474,https://amazon.com/dp/DEMO1393,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Face Moisturizers,20,Hydro Boost Water Gel,Neutrogena,14.12,4.34,1168,https://amazon.com/dp/DEMO4564,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Lip Masks & Treatments,21,Oil-Free Acne Moisturizer,Neutrogena,14.95,4.24,1206,https://amazon.com/dp/DEMO8120,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Cleansing Balms,25,Rapid Wrinkle Repair Night Moisturizer,Neutrogena,12.02,4.35,854,https://amazon.com/dp/DEMO2505,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Sleeping Masks,42,Green Tea Seed Serum,innisfree,15.06,4.22,624,https://amazon.com/dp/DEMO0442,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Lip Masks & Treatments,41,Jeju Volcanic Pore Clay Mask,innisfree,16.76,4.46,669,https://amazon.com/dp/DEMO8973,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Lip Masks & Treatments,36,Cherry Blossom Tone Up Cream,innisfree,17.97,4.3,876,https://amazon.com/dp/DEMO7331,https://via.placeholder.com/300x300?text=innisfree,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Face Moisturizers,15,Daily Facial Moisturizer SPF 15,Cetaphil,15.68,4.46,1355,https://amazon.com/dp/DEMO9047,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Sleeping Masks,17,Gentle Skin Cleanser,Cetaphil,15.03,4.46,1435,https://amazon.com/dp/DEMO9649,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251210,amazon,Lip Masks & Treatments,17,Rich Hydrating Night Cream,Cetaphil,13.21,4.34,1623,https://amazon.com/dp/DEMO9572,https://via.placeholder.com/300x300?text=Cetaphil,Beauty > Skin Care > Face > Moisturizers,2025-12-10T22:40:59.285794
20251211,amazon,Sleeping Masks,14,Water Sleeping Mask,LANEIGE,24.09,4.51,1646,https://amazon.com/dp/DEMO6771,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Sleeping Masks,14,Cream Skin Refiner,LANEIGE,26.93,4.55,1325,https://amazon.com/dp/DEMO8760,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Facial Treatments & Masks,21,Lip Sleeping Mask,LANEIGE,23.1,4.52,962,https://amazon.com/dp/DEMO0182,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Lip Care > Treatments,2025-12-11T22:40:59.285794
20251211,amazon,Cleansing Balms,10,Water Bank Blue Hyaluronic Cream,LANEIGE,23.93,4.45,2006,https://amazon.com/dp/DEMO7660,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Night Creams,2025-12-11T22:40:59.285794
20251211,amazon,Facial Treatments & Masks,21,Bouncy & Firm Sleeping Mask,LANEIGE,23.58,4.38,1371,https://amazon.com/dp/DEMO8334,https://via.placeholder.com/300x300?text=LANEIGE,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Lip Masks & Treatments,20,Heartleaf 77% Soothing Toner,Anua,18.15,4.65,1049,https://amazon.com/dp/DEMO3718,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Face Moisturizers,4,Heartleaf Pore Control Cleansing Oil,Anua,16.65,4.55,4513,https://amazon.com/dp/DEMO2538,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Face Moisturizers,7,Heartleaf 80% Soothing Ampoule,Anua,17.68,4.38,3025,https://amazon.com/dp/DEMO4019,https://via.placeholder.com/300x300?text=Anua,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Sleeping Masks,1,Advanced Snail 96 Mucin Power Essence,COSRX,13.09,4.79,10765,https://amazon.com/dp/DEMO0405,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Lip Masks & Treatments,13,Low pH Good Morning Gel Cleanser,COSRX,15.87,4.87,1872,https://amazon.com/dp/DEMO2798,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Cleansing Balms,3,Acne Pimple Master Patch,COSRX,15.87,4.74,5311,https://amazon.com/dp/DEMO3348,https://via.placeholder.com/300x300?text=COSRX,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Sleeping Masks,26,Bio-Collagen Real Deep Mask,Biodance,22.92,4.55,963,https://amazon.com/dp/DEMO4962,https://via.placeholder.com/300x300?text=Biodance,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Face Moisturizers,13,Hydro Cera-nol Real Deep Mask,Biodance,20.26,4.58,1961,https://amazon.com/dp/DEMO1004,https://via.placeholder.com/300x300?text=Biodance,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Sleeping Masks,2,Moisturizing Cream,CeraVe,14.15,4.64,6065,https://amazon.com/dp/DEMO0640,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Facial Treatments & Masks,5,Hydrating Facial Cleanser,CeraVe,17.45,4.62,3871,https://amazon.com/dp/DEMO0728,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Facial Treatments & Masks,8,AM Facial Moisturizing Lotion SPF 30,CeraVe,17.48,4.6,2123,https://amazon.com/dp/DEMO4448,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Lip Masks & Treatments,7,Skin Renewing Night Cream,CeraVe,15.67,4.57,3027,https://amazon.com/dp/DEMO1368,https://via.placeholder.com/300x300?text=CeraVe,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Sleeping Masks,9,Toleriane Double Repair Face Moisturizer,La Roche-Posay,19.46,4.4,1832,https://amazon.com/dp/DEMO3364,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Facial Treatments & Masks,14,Effaclar Duo Acne Treatment,La Roche-Posay,20.33,4.4,1409,https://amazon.com/dp/DEMO0498,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Lip Masks & Treatments,11,Cicaplast Balm B5,La Roche-Posay,19.71,4.47,1532,https://amazon.com/dp/DEMO1393,https://via.placeholder.com/300x300?text=La Roche-Posay,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Face Moisturizers,15,Hydro Boost Water Gel,Neutrogena,13.9,4.35,1626,https://amazon.com/dp/DEMO4564,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
20251211,amazon,Sleeping Masks,10,Oil-Free Acne Moisturizer,Neutrogena,13.11,4.21,2034,https://amazon.com/dp/DEMO8120,https://via.placeholder.com/300x300?text=Neutrogena,Beauty > Skin Care > Face > Moisturizers,2025-12-11T22:40:59.285794
